,Month,DayofMonth,CRSDepTime,Delayed,Visibility
4070593,8,14,840,0,10.0
4070594,8,15,840,0,10.0
4070595,8,16,840,1,1.0
4070596,8,17,840,1,10.0
4070597,8,18,840,0,10.0
4070598,8,19,840,0,10.0
4070599,8,20,840,0,10.0
4070600,8,21,840,0,10.0
4070601,8,22,840,1,5.0
4070602,8,23,840,0,3.0
4070603,8,24,840,0,4.0
4070604,8,25,840,1,5.0
4070605,8,26,840,0,10.0
4070606,8,27,840,0,10.0
4070607,8,28,840,0,10.0
4070608,8,29,840,0,10.0
4070609,8,30,840,1,9.0
4070610,8,31,840,0,10.0
4070673,8,1,1430,0,10.0
4070674,8,2,1430,1,10.0
4070675,8,3,1430,0,10.0
4070676,8,4,1430,1,10.0
4070677,8,5,1430,0,10.0
4070678,8,6,1430,0,10.0
4070679,8,7,1430,0,10.0
4070680,8,8,1430,0,10.0
4070681,8,9,1430,0,9.0
4070682,8,10,1430,1,10.0
4070683,8,11,1430,0,10.0
4070684,8,12,1430,1,10.0
4070685,8,13,1430,1,10.0
4070686,8,14,1430,0,10.0
4070687,8,15,1430,0,10.0
4070688,8,16,1430,0,10.0
4070689,8,17,1430,0,10.0
4070690,8,18,1430,0,10.0
4070691,8,19,1430,0,10.0
4070692,8,20,1430,0,10.0
4070693,8,21,1430,0,10.0
4070694,8,22,1430,0,10.0
4070695,8,23,1430,0,6.0
4070696,8,24,1430,0,6.0
4070697,8,25,1430,1,4.0
4070698,8,26,1430,0,10.0
4070699,8,27,1430,1,10.0
4070700,8,28,1430,0,10.0
4070701,8,29,1430,0,10.0
4070702,8,30,1430,0,10.0
4070703,8,31,1430,1,10.0
4070766,8,1,841,0,5.0
4070767,8,2,841,1,10.0
4070768,8,3,841,0,6.0
4070769,8,4,841,0,10.0
4070770,8,5,841,0,10.0
4070771,8,6,841,0,10.0
4070772,8,7,841,0,10.0
4070773,8,8,841,0,10.0
4070774,8,9,841,0,5.0
4070775,8,10,841,0,10.0
4070776,8,11,841,0,10.0
4070777,8,12,841,0,10.0
4070778,8,13,841,0,10.0
4070779,8,14,841,0,10.0
4070780,8,15,841,0,10.0
4070781,8,16,841,0,1.0
4070782,8,17,841,0,10.0
4070783,8,18,841,0,10.0
4070784,8,19,841,0,10.0
4070785,8,20,841,0,10.0
4070786,8,21,841,0,10.0
4070787,8,22,841,0,5.0
4070788,8,23,841,0,3.0
4070789,8,24,841,0,4.0
4070790,8,25,841,1,5.0
4070791,8,26,841,0,10.0
4070792,8,27,841,0,10.0
4070793,8,28,841,0,10.0
4070794,8,29,841,0,10.0
4070795,8,30,841,0,9.0
4070796,8,31,841,1,10.0
4070890,8,1,1449,0,10.0
4070891,8,2,1449,0,10.0
4070892,8,3,1449,0,10.0
4070893,8,4,1449,0,10.0
4070894,8,5,1449,0,10.0
4070895,8,6,1449,0,10.0
4070896,8,7,1449,0,10.0
4070897,8,8,1449,0,10.0
4070898,8,9,1449,0,9.0
4070899,8,10,1449,0,10.0
4070900,8,11,1449,0,10.0
4070901,8,12,1449,1,10.0
4070902,8,13,1449,0,10.0
4070903,8,14,1449,0,10.0
4070904,8,15,1449,0,10.0
4070905,8,16,1449,0,10.0
4070906,8,17,1449,0,10.0
4070907,8,18,1449,0,10.0
4070908,8,19,1449,0,10.0
4070909,8,20,1449,0,10.0
4070910,8,21,1449,0,10.0
4070911,8,22,1449,1,10.0
4070912,8,23,1449,0,6.0
4070913,8,24,1449,1,6.0
4070914,8,25,1449,1,4.0
4070915,8,26,1449,0,10.0
4070916,8,27,1449,0,10.0
4070917,8,28,1449,0,10.0
4070918,8,29,1449,0,10.0
4070919,8,30,1449,0,10.0
4070920,8,31,1449,0,10.0
4071380,8,1,1319,0,10.0
4071381,8,2,1319,0,10.0
4071382,8,3,1319,0,10.0
4071383,8,4,1319,0,10.0
4071384,8,5,1319,0,10.0
4071385,8,6,1319,0,10.0
4071386,8,7,1319,0,10.0
4071387,8,8,1319,0,10.0
4071388,8,9,1319,0,9.0
4071389,8,10,1319,0,10.0
4071390,8,11,1319,0,10.0
4071391,8,12,1319,0,10.0
4071392,8,13,1319,0,10.0
4071393,8,14,1319,0,10.0
4071394,8,15,1319,0,10.0
4071395,8,16,1319,1,10.0
4071396,8,17,1319,0,10.0
4071397,8,18,1319,0,10.0
4071398,8,19,1319,0,10.0
4071399,8,20,1319,0,10.0
4071400,8,21,1319,0,10.0
4071401,8,22,1319,0,10.0
4071402,8,23,1319,0,5.0
4071403,8,24,1319,0,7.0
4071404,8,25,1319,0,4.0
4071405,8,26,1319,0,10.0
4071406,8,27,1319,0,10.0
4071407,8,28,1319,0,10.0
4071408,8,29,1319,0,10.0
4071409,8,30,1319,0,10.0
4071410,8,31,1319,0,10.0
4071562,8,1,2024,0,10.0
4071563,8,2,2024,1,10.0
4071564,8,3,2024,1,10.0
4071565,8,4,2024,0,10.0
4071566,8,5,2024,0,10.0
4071567,8,6,2024,0,10.0
4071568,8,7,2024,1,1.0
4071569,8,8,2024,0,6.0
4071570,8,9,2024,1,4.0
4071571,8,10,2024,0,10.0
4071572,8,11,2024,1,10.0
4071573,8,12,2024,0,10.0
4071574,8,13,2024,0,10.0
4071575,8,14,2024,0,10.0
4071576,8,15,2024,0,10.0
4071577,8,16,2024,0,10.0
4071578,8,17,2024,0,10.0
4071579,8,18,2024,1,10.0
4071580,8,19,2024,0,10.0
4071581,8,20,2024,0,10.0
4071582,8,21,2024,1,9.0
4071583,8,22,2024,1,10.0
4071584,8,23,2024,1,6.0
4071585,8,24,2024,0,3.0
4071586,8,25,2024,1,10.0
4071587,8,26,2024,0,10.0
4071588,8,27,2024,0,5.0
4071589,8,28,2024,0,10.0
4071590,8,29,2024,0,10.0
4071591,8,30,2024,1,10.0
4071592,8,31,2024,1,10.0
4071740,8,1,1016,0,7.0
4071741,8,2,1016,0,7.0
4071742,8,3,1016,0,8.0
4071743,8,4,1016,0,10.0
4071744,8,5,1016,0,10.0
4071745,8,6,1016,0,10.0
4071746,8,7,1016,1,10.0
4071747,8,8,1016,1,10.0
4071748,8,9,1016,0,7.0
4071749,8,10,1016,0,10.0
4071750,8,11,1016,0,10.0
4071751,8,12,1016,0,10.0
4071752,8,13,1016,0,10.0
4071753,8,14,1016,0,10.0
4071754,8,15,1016,0,10.0
4071755,8,16,1016,1,10.0
4071756,8,17,1016,0,10.0
4071757,8,18,1016,0,10.0
4071758,8,19,1016,0,3.0
4071759,8,20,1016,0,10.0
4071760,8,21,1016,0,10.0
4071761,8,22,1016,0,3.0
4071762,8,23,1016,0,3.0
4071763,8,24,1016,0,5.0
4071764,8,25,1016,1,4.0
4071765,8,26,1016,0,10.0
4071766,8,27,1016,0,10.0
4071767,8,28,1016,0,10.0
4071768,8,29,1016,0,10.0
4071769,8,30,1016,0,10.0
4071770,8,31,1016,1,10.0
4071953,8,1,1150,0,9.0
4071954,8,2,1150,1,10.0
4071955,8,3,1150,1,10.0
4071956,8,4,1150,0,10.0
4071957,8,5,1150,0,10.0
4071958,8,6,1150,0,10.0
4071959,8,7,1150,0,10.0
4071960,8,8,1150,1,10.0
4071961,8,9,1150,0,8.0
4071962,8,10,1150,1,10.0
4071963,8,11,1150,0,10.0
4071964,8,12,1150,1,10.0
4071965,8,13,1150,0,10.0
4071966,8,14,1150,0,10.0
4071967,8,15,1150,0,10.0
4071968,8,16,1150,1,10.0
4071969,8,17,1150,0,10.0
4071970,8,18,1150,0,2.0
4071971,8,19,1150,1,10.0
4071972,8,20,1150,0,10.0
4071973,8,21,1150,0,10.0
4071974,8,22,1150,0,3.0
4071975,8,23,1150,1,2.0
4071976,8,24,1150,0,6.0
4071977,8,25,1150,1,10.0
4071978,8,26,1150,0,10.0
4071979,8,27,1150,0,10.0
4071980,8,28,1150,0,10.0
4071981,8,29,1150,0,10.0
4071982,8,30,1150,0,10.0
4071983,8,31,1150,0,10.0
4072015,8,1,1522,1,10.0
4072016,8,2,1522,0,10.0
4072017,8,3,1522,1,10.0
4072018,8,4,1522,0,10.0
4072019,8,5,1522,1,10.0
4072020,8,6,1522,1,10.0
4072021,8,7,1522,1,10.0
4072022,8,8,1522,0,10.0
4072023,8,9,1522,0,10.0
4072024,8,10,1522,1,10.0
4072025,8,11,1522,0,10.0
4072026,8,12,1522,0,10.0
4072027,8,13,1522,1,10.0
4072028,8,14,1522,0,10.0
4072029,8,15,1522,0,10.0
4072030,8,16,1522,1,10.0
4072031,8,17,1522,0,10.0
4072032,8,18,1522,1,10.0
4072033,8,19,1522,0,10.0
4072034,8,20,1522,0,10.0
4072035,8,21,1522,0,10.0
4072036,8,22,1522,0,10.0
4072037,8,23,1522,0,7.0
4072038,8,24,1522,0,6.0
4072039,8,25,1522,1,4.0
4072040,8,26,1522,0,10.0
4072041,8,27,1522,1,10.0
4072042,8,28,1522,1,10.0
4072043,8,29,1522,0,10.0
4072044,8,30,1522,0,10.0
4072045,8,31,1522,1,10.0
4072046,8,1,1341,1,10.0
4072047,8,2,1341,1,10.0
4072048,8,3,1341,0,10.0
4072049,8,4,1341,0,10.0
4072050,8,5,1341,0,10.0
4072051,8,6,1341,0,10.0
4072052,8,7,1341,0,10.0
4072053,8,8,1341,0,10.0
4072054,8,9,1341,0,9.0
4072055,8,10,1341,1,10.0
4072056,8,11,1341,1,10.0
4072057,8,12,1341,1,10.0
4072058,8,13,1341,1,10.0
4072059,8,14,1341,0,10.0
4072060,8,15,1341,0,10.0
4072061,8,16,1341,1,10.0
4072062,8,17,1341,1,10.0
4072063,8,18,1341,0,10.0
4072064,8,19,1341,0,10.0
4072065,8,20,1341,0,10.0
4072066,8,21,1341,0,10.0
4072067,8,22,1341,1,10.0
4072068,8,23,1341,0,5.0
4072069,8,24,1341,0,7.0
4072070,8,25,1341,1,4.0
4072071,8,26,1341,0,10.0
4072072,8,27,1341,0,10.0
4072073,8,28,1341,0,10.0
4072074,8,29,1341,0,10.0
4072075,8,30,1341,0,10.0
4072076,8,31,1341,1,10.0
4072410,8,1,1505,0,10.0
4072411,8,2,1505,0,10.0
4072412,8,3,1505,0,10.0
4072413,8,4,1505,0,10.0
4072414,8,5,1505,0,10.0
4072415,8,6,1505,1,10.0
4072416,8,7,1505,0,10.0
4072417,8,8,1505,0,10.0
4072418,8,9,1505,0,10.0
4072419,8,10,1505,0,10.0
4072420,8,11,1505,1,10.0
4072421,8,12,1505,1,10.0
4072422,8,13,1505,0,10.0
4072423,8,14,1505,0,10.0
4072424,8,15,1505,1,10.0
4072425,8,16,1505,0,10.0
4072426,8,17,1505,0,10.0
4072427,8,18,1505,0,10.0
4072428,8,19,1505,0,10.0
4072429,8,20,1505,0,10.0
4072430,8,21,1505,0,10.0
4072431,8,22,1505,1,10.0
4072432,8,23,1505,0,7.0
4072433,8,24,1505,1,6.0
4072434,8,25,1505,1,4.0
4072435,8,26,1505,1,10.0
4072436,8,27,1505,0,10.0
4072437,8,28,1505,0,10.0
4072438,8,29,1505,1,10.0
4072439,8,30,1505,1,10.0
4072440,8,31,1505,0,10.0
4072441,8,1,819,1,5.0
4072442,8,2,819,1,2.0
4072443,8,3,819,0,6.0
4072444,8,4,819,0,10.0
4072445,8,5,819,0,10.0
4072446,8,6,819,0,10.0
4072447,8,7,819,0,10.0
4072448,8,8,819,0,10.0
4072449,8,9,819,0,5.0
4072450,8,10,819,0,10.0
4072451,8,11,819,0,10.0
4072452,8,12,819,0,10.0
4072453,8,13,819,0,10.0
4072454,8,14,819,1,10.0
4072455,8,15,819,0,10.0
4072456,8,16,819,0,1.0
4072457,8,17,819,0,10.0
4072458,8,18,819,0,10.0
4072459,8,19,819,0,10.0
4072460,8,20,819,0,10.0
4072461,8,21,819,0,10.0
4072462,8,22,819,0,5.0
4072463,8,23,819,0,1.0
4072464,8,24,819,0,4.0
4072465,8,25,819,0,3.0
4072466,8,26,819,0,10.0
4072467,8,27,819,1,10.0
4072468,8,28,819,0,10.0
4072469,8,29,819,0,10.0
4072470,8,30,819,1,9.0
4072471,8,31,819,1,10.0
4072534,8,1,1122,0,9.0
4072535,8,2,1122,0,10.0
4072536,8,3,1122,0,10.0
4072537,8,4,1122,0,10.0
4072538,8,5,1122,0,10.0
4072539,8,6,1122,0,10.0
4072540,8,7,1122,0,10.0
4072541,8,8,1122,0,10.0
4072542,8,9,1122,0,8.0
4072543,8,10,1122,1,10.0
4072544,8,11,1122,0,10.0
4072545,8,12,1122,0,10.0
4072546,8,13,1122,0,10.0
4072547,8,14,1122,0,10.0
4072548,8,15,1122,0,10.0
4072549,8,16,1122,1,10.0
4072550,8,17,1122,1,10.0
4072551,8,18,1122,0,2.0
4072552,8,19,1122,0,10.0
4072553,8,20,1122,1,10.0
4072554,8,21,1122,0,10.0
4072555,8,22,1122,0,3.0
4072556,8,23,1122,0,2.0
4072557,8,24,1122,0,6.0
4072558,8,25,1122,1,10.0
4072559,8,26,1122,0,10.0
4072560,8,27,1122,0,10.0
4072561,8,28,1122,0,10.0
4072562,8,29,1122,0,10.0
4072563,8,30,1122,0,10.0
4072564,8,31,1122,1,10.0
4072786,8,1,1006,0,7.0
4072787,8,2,1006,0,7.0
4072788,8,3,1006,0,8.0
4072789,8,4,1006,0,10.0
4072790,8,5,1006,0,10.0
4072791,8,6,1006,0,10.0
4072792,8,7,1006,0,10.0
4072793,8,8,1006,1,10.0
4072794,8,9,1006,0,7.0
4072795,8,10,1006,0,10.0
4072796,8,11,1006,0,10.0
4072797,8,12,1006,0,10.0
4072798,8,13,1006,0,10.0
4072799,8,14,1006,0,10.0
4072800,8,15,1006,0,10.0
4072801,8,16,1006,0,10.0
4072802,8,17,1006,1,10.0
4072803,8,18,1006,0,10.0
4072804,8,19,1006,0,3.0
4072805,8,20,1006,0,10.0
4072806,8,21,1006,0,10.0
4072807,8,22,1006,1,3.0
4072808,8,23,1006,0,3.0
4072809,8,24,1006,0,5.0
4072810,8,25,1006,1,4.0
4072811,8,26,1006,0,10.0
4072812,8,27,1006,0,10.0
4072813,8,28,1006,0,10.0
4072814,8,29,1006,0,10.0
4072815,8,30,1006,0,10.0
4072816,8,31,1006,1,10.0
4072879,8,1,1005,0,7.0
4072880,8,2,1005,0,7.0
4072881,8,3,1005,0,8.0
4072882,8,4,1005,0,10.0
4072883,8,5,1005,0,10.0
4072884,8,6,1005,0,10.0
4072885,8,7,1005,0,10.0
4072886,8,8,1005,0,10.0
4072887,8,9,1005,0,7.0
4072888,8,10,1005,1,10.0
4072889,8,11,1005,0,10.0
4072890,8,12,1005,0,10.0
4072891,8,13,1005,0,10.0
4072892,8,14,1005,1,10.0
4072893,8,15,1005,0,10.0
4072894,8,16,1005,0,10.0
4072895,8,17,1005,0,10.0
4072896,8,18,1005,0,10.0
4072897,8,19,1005,0,3.0
4072898,8,20,1005,0,10.0
4072899,8,21,1005,0,10.0
4072900,8,22,1005,0,3.0
4072901,8,23,1005,0,3.0
4072902,8,24,1005,0,5.0
4072903,8,25,1005,1,4.0
4072904,8,26,1005,0,10.0
4072905,8,27,1005,0,10.0
4072906,8,28,1005,0,10.0
4072907,8,29,1005,0,10.0
4072908,8,30,1005,0,10.0
4072909,8,31,1005,0,10.0
4073034,8,1,823,0,5.0
4073035,8,2,823,1,6.0
4073036,8,3,823,0,6.0
4073037,8,4,823,0,10.0
4073038,8,5,823,1,10.0
4073039,8,6,823,0,10.0
4073040,8,7,823,0,10.0
4073041,8,8,823,0,10.0
4073042,8,9,823,0,5.0
4073043,8,10,823,0,10.0
4073044,8,11,823,0,10.0
4073045,8,12,823,0,10.0
4073046,8,13,823,0,10.0
4073047,8,14,823,1,10.0
4073048,8,15,823,0,10.0
4073049,8,16,823,0,1.0
4073050,8,17,823,0,10.0
4073051,8,18,823,0,10.0
4073052,8,19,823,0,10.0
4073053,8,20,823,0,10.0
4073054,8,21,823,0,10.0
4073055,8,22,823,0,5.0
4073056,8,23,823,0,1.0
4073057,8,24,823,0,4.0
4073058,8,25,823,0,5.0
4073059,8,26,823,0,10.0
4073060,8,27,823,0,10.0
4073061,8,28,823,0,10.0
4073062,8,29,823,0,10.0
4073063,8,30,823,0,9.0
4073064,8,31,823,0,10.0
4074084,8,1,620,0,4.0
4074085,8,2,620,0,10.0
4074086,8,3,620,0,4.0
4074087,8,4,620,0,10.0
4074088,8,5,620,0,6.0
4074089,8,6,620,0,10.0
4074090,8,7,620,0,10.0
4074091,8,8,620,0,7.0
4074092,8,9,620,0,3.0
4074093,8,10,620,0,10.0
4074094,8,11,620,0,10.0
4074095,8,12,620,0,10.0
4074096,8,13,620,0,10.0
4074097,8,14,620,0,10.0
4074098,8,15,620,0,10.0
4074099,8,16,620,0,2.0
4074100,8,17,620,0,10.0
4074101,8,18,620,0,10.0
4074102,8,19,620,0,9.0
4074103,8,20,620,0,10.0
4074104,8,21,620,0,10.0
4074105,8,22,620,1,7.0
4074106,8,23,620,0,2.0
4074107,8,24,620,0,4.0
4074108,8,25,620,0,3.0
4074109,8,26,620,0,10.0
4074110,8,27,620,0,7.0
4074111,8,28,620,0,10.0
4074112,8,29,620,0,10.0
4074113,8,30,620,0,7.0
4074114,8,31,620,0,10.0
4074239,8,1,1001,1,7.0
4074240,8,2,1001,0,7.0
4074241,8,3,1001,1,8.0
4074242,8,4,1001,0,10.0
4074243,8,5,1001,0,10.0
4074244,8,6,1001,0,10.0
4074245,8,7,1001,0,10.0
4074246,8,8,1001,0,10.0
4074247,8,9,1001,0,7.0
4074248,8,10,1001,1,10.0
4074249,8,11,1001,0,10.0
4074250,8,12,1001,0,10.0
4074251,8,13,1001,0,10.0
4074252,8,14,1001,0,10.0
4074253,8,15,1001,0,10.0
4074254,8,16,1001,0,10.0
4074255,8,17,1001,1,10.0
4074256,8,18,1001,0,10.0
4074257,8,19,1001,0,3.0
4074258,8,20,1001,0,10.0
4074259,8,21,1001,0,10.0
4074260,8,22,1001,0,3.0
4074261,8,23,1001,0,3.0
4074262,8,24,1001,1,5.0
4074263,8,25,1001,0,4.0
4074264,8,26,1001,0,10.0
4074265,8,27,1001,0,10.0
4074266,8,28,1001,0,10.0
4074267,8,29,1001,0,10.0
4074268,8,30,1001,0,10.0
4074269,8,31,1001,0,10.0
4074394,8,1,2210,0,9.0
4074395,8,2,2210,0,10.0
4074396,8,3,2210,1,10.0
4074397,8,4,2210,0,10.0
4074398,8,5,2210,0,10.0
4074399,8,6,2210,0,10.0
4074400,8,7,2210,1,10.0
4074401,8,8,2210,0,6.0
4074402,8,9,2210,0,7.0
4074403,8,10,2210,0,10.0
4074404,8,11,2210,0,10.0
4074405,8,12,2210,0,10.0
4074406,8,13,2210,0,10.0
4074407,8,14,2210,0,10.0
4074408,8,15,2210,0,10.0
4074409,8,16,2210,1,10.0
4074410,8,17,2210,0,10.0
4074411,8,18,2210,0,8.0
4074412,8,19,2210,0,10.0
4074413,8,20,2210,0,10.0
4074414,8,21,2210,0,9.0
4074415,8,22,2210,0,10.0
4074416,8,23,2210,0,6.0
4074417,8,24,2210,0,3.0
4074418,8,25,2210,0,10.0
4074419,8,26,2210,1,10.0
4074420,8,27,2210,0,10.0
4074421,8,28,2210,0,10.0
4074422,8,29,2210,0,10.0
4074423,8,30,2210,0,1.0
4074424,8,31,2210,1,10.0
4074456,8,1,1655,0,10.0
4074457,8,2,1655,1,10.0
4074458,8,3,1655,0,10.0
4074459,8,4,1655,0,10.0
4074460,8,5,1655,0,10.0
4074461,8,6,1655,1,10.0
4074462,8,7,1655,0,10.0
4074463,8,8,1655,0,10.0
4074464,8,9,1655,0,10.0
4074465,8,10,1655,0,10.0
4074466,8,11,1655,0,10.0
4074467,8,12,1655,0,10.0
4074468,8,13,1655,0,10.0
4074469,8,14,1655,1,10.0
4074470,8,15,1655,0,10.0
4074471,8,16,1655,1,10.0
4074472,8,17,1655,0,10.0
4074473,8,18,1655,0,10.0
4074474,8,19,1655,0,10.0
4074475,8,20,1655,0,10.0
4074476,8,21,1655,0,10.0
4074477,8,22,1655,1,10.0
4074478,8,23,1655,0,7.0
4074479,8,24,1655,0,6.0
4074480,8,25,1655,1,10.0
4074481,8,26,1655,0,10.0
4074482,8,27,1655,0,10.0
4074483,8,28,1655,0,10.0
4074484,8,29,1655,0,10.0
4074485,8,30,1655,0,10.0
4074486,8,31,1655,0,10.0
4074611,8,1,1515,1,10.0
4074612,8,2,1515,0,10.0
4074613,8,3,1515,0,10.0
4074614,8,4,1515,0,10.0
4074615,8,5,1515,0,10.0
4074616,8,6,1515,0,10.0
4074617,8,7,1515,0,10.0
4074618,8,8,1515,0,10.0
4074619,8,9,1515,0,10.0
4074620,8,10,1515,0,10.0
4074621,8,11,1515,0,10.0
4074622,8,12,1515,0,10.0
4074623,8,13,1515,0,10.0
4074624,8,14,1515,0,10.0
4074625,8,15,1515,0,10.0
4074626,8,16,1515,0,10.0
4074627,8,17,1515,1,10.0
4074628,8,18,1515,1,10.0
4074629,8,19,1515,0,10.0
4074630,8,20,1515,0,10.0
4074631,8,21,1515,0,10.0
4074632,8,22,1515,0,10.0
4074633,8,23,1515,0,7.0
4074634,8,24,1515,0,6.0
4074635,8,25,1515,0,4.0
4074636,8,26,1515,0,10.0
4074637,8,27,1515,1,10.0
4074638,8,28,1515,0,10.0
4074639,8,29,1515,0,10.0
4074640,8,30,1515,0,10.0
4074641,8,31,1515,1,10.0
4074921,8,1,1638,0,10.0
4074922,8,2,1638,1,10.0
4074923,8,3,1638,0,10.0
4074924,8,4,1638,0,10.0
4074925,8,5,1638,0,10.0
4074926,8,6,1638,0,10.0
4074927,8,7,1638,0,10.0
4074928,8,8,1638,0,10.0
4074929,8,9,1638,0,10.0
4074930,8,10,1638,0,10.0
4074931,8,11,1638,0,10.0
4074932,8,12,1638,1,10.0
4074933,8,13,1638,1,10.0
4074934,8,14,1638,0,10.0
4074935,8,15,1638,0,10.0
4074936,8,16,1638,1,10.0
4074937,8,17,1638,0,10.0
4074938,8,18,1638,1,10.0
4074939,8,19,1638,0,10.0
4074940,8,20,1638,0,10.0
4074941,8,21,1638,0,10.0
4074942,8,22,1638,1,10.0
4074943,8,23,1638,0,7.0
4074944,8,24,1638,0,6.0
4074945,8,25,1638,1,10.0
4074946,8,26,1638,0,10.0
4074947,8,27,1638,0,10.0
4074948,8,28,1638,0,10.0
4074949,8,29,1638,0,10.0
4074950,8,30,1638,0,10.0
4074951,8,31,1638,0,10.0
4075469,8,1,834,0,5.0
4075470,8,2,834,1,8.0
4075471,8,3,834,0,6.0
4075472,8,4,834,0,10.0
4075473,8,5,834,0,10.0
4075474,8,6,834,0,10.0
4075475,8,7,834,0,10.0
4075476,8,8,834,0,10.0
4075477,8,9,834,1,5.0
4075478,8,10,834,0,10.0
4075479,8,11,834,0,10.0
4075480,8,12,834,1,10.0
4075481,8,13,834,0,10.0
4075482,8,14,834,0,10.0
4075483,8,15,834,0,10.0
4075484,8,16,834,0,1.0
4075485,8,17,834,0,10.0
4075486,8,18,834,0,10.0
4075487,8,19,834,0,10.0
4075488,8,20,834,0,10.0
4075489,8,21,834,0,10.0
4075490,8,22,834,0,5.0
4075491,8,23,834,0,3.0
4075492,8,24,834,0,4.0
4075493,8,25,834,1,5.0
4075494,8,26,834,0,10.0
4075495,8,27,834,0,10.0
4075496,8,28,834,1,10.0
4075497,8,29,834,0,10.0
4075498,8,30,834,0,9.0
4075499,8,31,834,1,10.0
4075713,8,1,1118,0,9.0
4075714,8,2,1118,0,10.0
4075715,8,3,1118,0,10.0
4075716,8,4,1118,0,10.0
4075717,8,5,1118,0,10.0
4075718,8,6,1118,1,10.0
4075719,8,7,1118,0,10.0
4075720,8,8,1118,0,10.0
4075721,8,9,1118,0,8.0
4075722,8,10,1118,0,10.0
4075723,8,11,1118,1,10.0
4075724,8,12,1118,0,10.0
4075725,8,13,1118,1,10.0
4075726,8,14,1118,0,10.0
4075727,8,15,1118,0,10.0
4075728,8,16,1118,1,10.0
4075729,8,17,1118,0,10.0
4075730,8,18,1118,0,2.0
4075731,8,19,1118,0,10.0
4075732,8,20,1118,0,10.0
4075733,8,21,1118,0,10.0
4075734,8,22,1118,0,3.0
4075735,8,23,1118,0,2.0
4075736,8,24,1118,0,6.0
4075737,8,25,1118,1,10.0
4075738,8,26,1118,0,10.0
4075739,8,27,1118,0,10.0
4075740,8,28,1118,0,10.0
4075741,8,29,1118,0,10.0
4075742,8,30,1118,0,10.0
4075743,8,31,1118,0,10.0
4075806,8,1,1313,0,10.0
4075807,8,2,1313,1,10.0
4075808,8,3,1313,0,10.0
4075809,8,4,1313,0,10.0
4075810,8,5,1313,0,10.0
4075811,8,6,1313,0,10.0
4075812,8,7,1313,0,10.0
4075813,8,8,1313,0,10.0
4075814,8,9,1313,0,9.0
4075815,8,10,1313,0,10.0
4075816,8,11,1313,0,10.0
4075817,8,12,1313,1,10.0
4075818,8,13,1313,0,10.0
4075819,8,14,1313,0,10.0
4075820,8,15,1313,0,10.0
4075821,8,16,1313,1,10.0
4075822,8,17,1313,0,10.0
4075823,8,18,1313,0,10.0
4075824,8,19,1313,0,10.0
4075825,8,20,1313,0,10.0
4075826,8,21,1313,0,10.0
4075827,8,22,1313,1,10.0
4075828,8,23,1313,0,5.0
4075829,8,24,1313,0,7.0
4075830,8,25,1313,1,4.0
4075831,8,26,1313,0,10.0
4075832,8,27,1313,1,10.0
4075833,8,28,1313,0,10.0
4075834,8,29,1313,0,10.0
4075835,8,30,1313,0,10.0
4075836,8,31,1313,0,10.0
4075837,8,1,844,0,5.0
4075838,8,2,844,1,10.0
4075839,8,3,844,1,6.0
4075840,8,4,844,0,10.0
4075841,8,5,844,0,10.0
4075842,8,6,844,0,10.0
4075843,8,7,844,0,10.0
4075844,8,8,844,1,10.0
4075845,8,9,844,0,5.0
4075846,8,10,844,0,10.0
4075847,8,11,844,0,10.0
4075848,8,12,844,0,10.0
4075849,8,13,844,0,10.0
4075850,8,14,844,0,10.0
4075851,8,15,844,0,10.0
4075852,8,16,844,0,1.0
4075853,8,17,844,0,10.0
4075854,8,18,844,0,10.0
4075855,8,19,844,0,10.0
4075856,8,20,844,0,10.0
4075857,8,21,844,0,10.0
4075858,8,22,844,0,5.0
4075859,8,23,844,1,3.0
4075860,8,24,844,0,4.0
4075861,8,25,844,1,5.0
4075862,8,26,844,0,10.0
4075863,8,27,844,0,10.0
4075864,8,28,844,0,10.0
4075865,8,29,844,0,10.0
4075866,8,30,844,0,9.0
4075867,8,31,844,0,10.0
4076023,8,1,1131,0,9.0
4076024,8,2,1131,0,10.0
4076025,8,3,1131,0,10.0
4076026,8,4,1131,0,10.0
4076027,8,5,1131,0,10.0
4076028,8,6,1131,0,10.0
4076029,8,7,1131,0,10.0
4076030,8,8,1131,0,10.0
4076031,8,9,1131,1,8.0
4076032,8,10,1131,0,10.0
4076033,8,11,1131,0,10.0
4076034,8,12,1131,0,10.0
4076035,8,13,1131,0,10.0
4076036,8,14,1131,0,10.0
4076037,8,15,1131,0,10.0
4076038,8,16,1131,1,10.0
4076039,8,17,1131,0,10.0
4076040,8,18,1131,0,2.0
4076041,8,19,1131,0,10.0
4076042,8,20,1131,0,10.0
4076043,8,21,1131,0,10.0
4076044,8,22,1131,1,3.0
4076045,8,23,1131,0,2.0
4076046,8,24,1131,0,6.0
4076047,8,25,1131,1,10.0
4076048,8,26,1131,0,10.0
4076049,8,27,1131,0,10.0
4076050,8,28,1131,0,10.0
4076051,8,29,1131,1,10.0
4076052,8,30,1131,0,10.0
4076053,8,31,1131,0,10.0
4076185,8,1,1138,1,9.0
4076186,8,2,1138,0,10.0
4076187,8,3,1138,0,10.0
4076188,8,4,1138,0,10.0
4076189,8,5,1138,0,10.0
4076190,8,6,1138,0,10.0
4076191,8,7,1138,1,10.0
4076192,8,8,1138,0,10.0
4076193,8,9,1138,0,8.0
